*HASH_VALUE	title_id	name	women_name
_0B5476FD1BEF5C5C	gn_tcm_extraction_engineer	提取工程师	
_450658200C1DB1FE	gn_tcm_extraction_guard	精英突击队员	
_CAADF1CA1F7E8100	gn_tcm_trooper_engineer	Karavan 斥候	
_48FECD0CA4698C4C	gn_tcm_engineer_guard	Karavan 护卫	
_DAB40222B28EE555	gn_tcm_squad_leader_alpha	Alpha 小队队长	
_17E5E634EDEA49B6	gn_tcm_squad_leader_beta	Beta 小队队长	
_17E5E64CEDEA49CE	gn_tcm_squad_leader_zeta	Zeta 小队队长	
_3D16DE934ABCB7A4	gn_tcm_trooper_guard	Karavan 精英士兵	
_4136DE7FEC3D2501	gn_tcm_trooper_static	Karavan 至尊卫兵	
_44BF7DEADEC41D23	gn_tcm_trooper_wander	Karavan 补给员	
_68887893CE4784B0	gn_tcm_training	Karavan 突击队员	
_58C91513E5099060	gn_tcm_medic	Karavan 军医	
_108DB243F75D0671	gn_tcm_engineer	Karavan 工程师	
_826D508FE3C3D10E	gn_tcm_chief_engineer	Karavan 总工程师	
_E08F368CC07AA793	gn_tcm_coordinator	行动协调员	
_8775E5C88758B5F7	gn_tcm_officer	Karavan 资深军官	
_7A0402AD631E8D84	gn_tcm_quartermaster	Karavan 军需官	
_FBA54E4D83DD4801	gn_tcm_commander	Karavan 总司令	
_2CA1598EA606436C	fct_tcm_chief_forager	（采集大师）	
_A39B883084EAB8A9	fct_tcm_forager	（采集学徒）	
_77FD1254EC71610B	fct_tcm_fighter_company	（Kami 信徒战士）	
_84C0C5FA8722E5C9	fct_explorer_company	（Kami 信徒探险家）	
_32B28905ECE70DF4	fct_harvest_company	（Kami 信徒采集者）	
_31BEF6084B5271F2	fct_keepers_squad_leader	（勘探队长）	
_FFBE33006C824413	fct_keepers_squad	（Kami 信徒考古学家）	
_843BDF8E98D404F3	fct_tcm_company_guard	（永恒之树哨卫）	
_C41095F5DE6E5025	fct_tcm_tutor_praying	（Kami 崇拜者）	
_2FB0627EEF1091E5	fct_tcm_tutor_trader	（资深行商）	
_C1E17D4E7FAAD42D	fct_tcm_tutor_sitting	（崇拜学徒）	
_08A62D2C031E1725	fct_tcm_tutor_chief_guard	（虔信守护者）	
_BE5A4A186F6B5546	fct_tcm_tutors_sitting2	（布道学徒）	
_F76412B39FBFE4B3	fct_tcm_tutors_storyteller	（巡回布道者）	
_B312551F68289B73	fct_tcm_tutor_wander	（导师学徒）	
_B825B6990837C25B	fct_tcm_keepers_chief_guard	（圣物守护者）	
_DD69AA142DC06F38	fct_tcm_keepers_sitting	（考古学徒）	
_82413E86202C991D	fct_tcm_keepers_trader	（行商学徒）	
_C4907DFEDD155426	fct_tcm_keepers_guard	（Kami 信徒哨兵）	
_89F3154AB0B07519	fct_tcm_keepers_sitting2	（哨兵学徒）	
_EB372E88401F69E0	fct_tcm_keepers_storyteller	（Kami 信徒说书人）	
_BB37C6770BDF5023	fct_tcm_keepers_elder	（知识持有者）	
_C3200DF011378FD7	fct_tcm_keepers_walking	（平民看守者）	
_F4E00969940AD1E0	fct_tcm_keep_wander	（看守者考古学者）	
_32F2090E2084E8D2	fct_tcm_keep_wander2	（看守者史学家）	
_CA1F22162B980D91	fct_tcm_eternal_tree_chief_guard 	（永恒之树守卫）	
_56F4F1B75AE1060B	fct_tcm_eternal_tree_sitting	（Ma-Duk 仆从）	
_491DDEAAD796F617	fct_tcm_eternal_tree_static	（收获守护者）	
_5A36183C66884E41	fct_tcm_eternal_tree_praying	（博学布道者）	
_0FBE627401EB197A	fct_tcm_eternal_tree_spwan	（门户守卫）	
_2897627B7F6E09DC	fct_tcm_eternal_tree_wander	（Kami 信徒思想者）	
_5E45661071C4DD46	fct_tcm_eternal_tree_praying2	（永恒崇拜者）	
_5D06FA78FA7C6C32	fct_tcm_eternal_tree_walking	（Kami 信徒流浪者）	
_D22996EF17FEE544	fct_tcm_eternal_tree_walking2	（社团平民）	
_BFB28A77E04B59E4	fct_tcm_healer	（社团首席治疗师）	
_A5C1ED8DD8E9906A	fct_tcm_armorer	（资深甲匠）	
_F8F3C4737FEA0927	fct_tcm_intendant	（社团行政官）	
_E8C99793D9A511A7	fct_tcm_assistant_intendant	（行政官助手）	
_614B3C2513C87BB4	fct_tcm_warchief	（战争首领）	
_57B8D1848B10C23D	fct_tcm_merchant	（社团大行商）	
_58C33769BDF82A32	fct_tcm_campchief	（社团营地首领）	
_00C141EA25BB4C15	fct_tcm_warrior	（伟大流浪武士）	
_2774F56A82B8181A	fct_tcm_noble	（社团高贵思想者）	
_CAC83A8DCD565BA0	gn_chad	Chad 大师	
_68F693A0E5027CA8	gn_chad_assist	Chad 的学徒	
_2DF751F2EA66E037	gn_tcm_officer_radar	雷达军官	
_6947BC965EB774AD	gn_tcm_chlorogoo_shaman	萨满	
_45EEC5F8A3E5A8B1	gn_tcm_chlorogoo_shaman_escort	信徒	
_80DFAD012908B429	gn_tcm_chlorogoo_prisonners	囚犯	
_B0575D1164A8900B	gn_tcm_chlorogoo_camp_ranger	间谍	
_B07E5D0AE3488C95	gn_tcm_chlorogoo_camp_caster	巫师	
_21E50A65C4FE540B	gn_tcm_chlorogoo_camp_fighter	胶质刺客	
_EF8784FF20498CB3	gn_tcm_chlorogoo_caster	炼金术士	
_6B68B215E168B4B1	gn_tcm_chlorogoo_healer	治疗师	
_7157FCA31D39BC9E	gn_tcm_chlorogoo_ranger	搜寻者	
_D74D6667BEEA390F	gn_tcm_chlorogoo_harvester	胶质采集者	
_2943F1961EE50A6F	gn_tcm_chlorogoo_patrol_dill	致幻巡逻兵	
_A5F9F8A7638990C9	fct_tcm_chlorogoo	Chlorogoo	
_EAB298ADAC8737AE	fct_tcm_basile	神秘隐士	
_AE1E0DFE2557D77A	gn_tcm_radar_trainee	雷达实习生	
_9F81E690018E9894	gn_tcm_crate	Karavan 补给箱	
_6D98B7B2A94708B7	gn_tcm_unknown_entity	雷达回波	
_46232C8E2A6574AA	gn_tcm_soulchest	灵魂之匣	
_C4B29923E957ABA2	gn_satooi_remains	Satooi 的遗骸	
_2759E3A36AB96AAB	gn_tcm_reward_chest	失落宝藏	
_2468E3821B5703BD	title00001	旅者	旅者
_ED07B7861F0653B7	title00047	机枪手	机枪手
_D8D0950FF5D535F0	title00048	突击机枪手	突击机枪手
_A947D8A9EF56539B	gn_landslide_3_target	滑坡	
_304784824BD6A895	gn_tcm_sacrified	献祭者	
_C43DE5BBDAA6C4A9	gn_boss_mainland_varinx	Aen 的守卫	
_898DAB7DC3B94701	title00002	新手 Kitin 猎手	新手 Kitin 猎手
_D1E1593DA37B2321	title00003	Kitin 猎手	Kitin 猎手
_2D87019AB2295667	title00004	大师 Kitin 猎手	大师 Kitin 猎手
_2205425D8D0EDB67	title00005	Kitin 根除者	Kitin 根除者
_EC4F658FFCF5A29B	title00006	Kitin 屠戮者	Kitin 屠戮者
_1334940BF309F834	title00007	Matis 守护者	Matis 守护者
_92B59409F999F83A	title00008	Fyros 守护者	Fyros 守护者
_9F82CB670FA1836F	title00009	Tryker 守护者	Tryker 守护者
_92DB8C0A76DAEA2C	title00010	Zoraï 守护者	Zoraï 守护者
_1E6EEEBFB8AD88C2	title00011	Atys 守护者	Atys 守护者
_B25C6A0B82C0F2A9	slaughter_week_mgiver_matis	东部 Kitin 观察者	
_EF2FA3EB8851F235	slaughter_week_mgiver_fyros	北部 Kitin 观察者	
_335B4A0905D8BF9A	slaughter_week_mgiver_zorai	西部 Kitin 观察者	
_3BFE4BA20E27A960	slaughter_week_mgiver_tryker	南部 Kitin 观察者	
_875BA49BBF0043EE	slaughter_week_informer_name	特使	
_ED58CFD255937A9E	sw_boss_fyros	Fyros 歼灭者	Fyros 歼灭者
_2E1877C117338286	sw_boss_matis	Matis 歼灭者	Matis 歼灭者
_8E78A7DC79B37A8A	sw_boss_zorai	Zoraï 歼灭者	Zoraï 歼灭者
_6E6BE3AEA0BCE7E2	sw_boss_tryker	Tryker 歼灭者	Tryker 歼灭者
_882412021BB36D59	gn_sirgio_fyros_dancer	Fyros 舞者	Fyros 舞者
_8294FA049443F562	gn_sirgio_matis_dancer	Matis 舞者	Matis 舞者
_052CDA7E15530D6D	gn_sirgio_zorai_dancer	Zoraï 舞者	Zoraï 舞者
_3DECA7F453506591	gn_sirgio_tryker_dancer	Tryker 舞者	Tryker 舞者
_DE95A6417003F52E	gn_bomber_boss	爆破手	爆破手
_15B2C5B50AF01AA3	gn_bomber_random	爆破手	爆破手
_E7B870971D68ECAB	gn_bomb_lixie	炸弹	
_AAF8AC9725A628A4	gn_mine_lixie	地雷	
_1929DA4173E24D1B	fct_artisan_restaurateur	修复专家	
_EB25B0ACF3A8A0B5	gn_explosion_lixie	爆炸	
_58865C5622EA9E8A	gn_peipbae	Pei 之怒	
_5779690BA7E9A8A2	fct_ranger_worker	游侠劳工	
_65B978A0217917B2	fct_ranger_guard	游侠卫兵	
_858E090B25A88FBD	fct_ranger_intendant	游侠行政官	
_3A9E69F36225B422	fct_ranger_great_mage	游侠大法师	
_5BF5796480AF9442	fct_ranger_guard_captain	游侠卫兵队长	
_3B2029102B74D049	fct_ranger_explorer	游侠探险家	
_44DE81FDE5187FB7	fct_ranger_coord	游侠协调员	
_DF97BB749906725A	title00014	幸运者	幸运者
_DF9813815C47A65A	title00015	不幸者	不幸者
_F03E6126BF73AB87	fct_confgu	幸运 Gubani 兄弟会	
_AEA9CCAB21A910AD	eboulis	乱石堆	
_E60838B3AA6ABCBA	monticule	土丘	
_442C188A1CD6DC2A	title00020	Fyros 爱国者	Fyros 爱国者
_2DC5BF788A3773A3	title00021	Matis 封臣	Matis 封臣
_885012BC382C6C44	title00022	Tryker 公民	Tryker 公民
_CC65B0A1FCD4D094	title00023	Zoraï 入门者	Zoraï 入门者
_1EFFADFCAE281D0A	title00024	Kami 门徒	Kami 门徒
_742C7CA0382DCDF2	title00025	Karavan 追随者	Karavan 追随者
_6B089C9A5CC4DF59	title00026	Fyros Akenak	Fyros Akenak
_AB749B7F88E57B9B	title00027	Matis 贵族	Matis 贵族
_C59FB4A059877AAE	title00028	Tryker Taliar	Tryker Taliar
_06FF5B7F801D9197	title00029	Zoraï 觉醒者	Zoraï 觉醒者
_6299CF709DB7B3AC	title00030	劫掠者	劫掠者
_89DA3461EE687880	fct_camprangerguide	营地向导	
_4322291BFA7A68F0	fct_ranger_kitiniere_welcomer	Kitin 巢穴观察者	
_A9248F8D59496CA7	gn_Xmas_Event	圣诞活动	
_DF8F69B8A11380CD	gn_Xmas_Super_Loot_1	圣诞超级战利品 1	
_1B534672C1DE8D9C	gn_attack_gookitin_group	attack_gookitin_group	
_E319C0949BFBECC2	gn_axodus_garatus	Axodus Garatus	
_5DB1E01A6828E467	gn_ba_mirri_vichan	Be'Mirri Vichan	
_9FE3685A92B9B098	gn_ba_rima_dixie	Ba'Rima Dixie	
_EB788C8BE105BCB1	gn_ballis_sothus	Ballis Sothus	
_BD7E195536CDC0D2	gn_bandit_mastergoo_01	bandit_mastergoo_01	
_FDED4D8481BEE515	gn_base_gookitin_group	base_gookitin_group	
_E491AD1BE698949E	gn_base_kitin_group	base_kitin_group	
_88A7FD032B167777	gn_be_liccha_niorda	Be'Licha Niorda	
_52070FB7673B6492	gn_be_sarsy_boxie	Be Sarsy Roxie	
_5C318806E4090C67	gn_be_valda_riddan	Be'Valda Riddan	
_5DB20812A7AA486B	gn_be_willy_virgen	Be'Willy Virgen	
_A7A8D4959B879F9A	gn_cadan_tandus	Candan Tandus	
_66D7489DA93AD4B0	gn_caisse	木箱	
_A31798AE27C68067	gn_campfire_4	campfire_4	
_2578403DE1186463	gn_chio_sei_tung	Chio Sei Tung	
_662F1D2DF0187C8E	gn_chlorogoo_caster	chlorogoo_caster	
_83FE8517AAB8680B	gn_chlorogoo_fighter	chlorogoo_fighter	
_48702D92827FA5F8	gn_chlorogoo_harvester	chlorogoo_harvester	
_662F1D1DE898A48E	gn_chlorogoo_healer	chlorogoo_healer	
_662F1D136E18F48E	gn_chlorogoo_ranger	chlorogoo_ranger	
_61E653A6E7964458	gn_chu_ni_rama	Chu Ni Rama	
_252770699855879B	gn_ckdic1	ckdic1	
_2527706AD8658B9B	gn_ckdic2	ckdic2	
_2527706B18758F9B	gn_ckdic3	ckdic3	
_2527706C5985939B	gn_ckdic4	ckdic4	
_25277069D9658B9C	gn_ckdid1	ckdid1	
_2527706A19758F9C	gn_ckdid2	ckdid2	
_2527706B5985939C	gn_ckdid3	ckdid3	
_2527706C9A95979C	gn_ckdid4	ckdid4	
_2527706919758F9D	gn_ckdie1	ckdie1	
_2527706A5985939D	gn_ckdie2	ckdie2	
_2527706B9995979D	gn_ckdie3	ckdie3	
_2527706CDAA59B9D	gn_ckdie4	ckdie4	
_252770695985939E	gn_ckdif1	ckdif1	
_2527706A9995979E	gn_ckdif2	ckdif2	
_2527706BD9A59B9E	gn_ckdif3	ckdif3	
_2527706C1AB59F9E	gn_ckdif4	ckdif4	
_A547706998558F9D	gn_ckfic1	ckfic1	
_A547706AD865939D	gn_ckfic2	ckfic2	
_A547706B1875979D	gn_ckfic3	ckfic3	
_A547706C59859B9D	gn_ckfic4	ckfic4	
_A5477069D965939E	gn_ckfid1	ckfid1	
_A547706A1975979E	gn_ckfid2	ckfid2	
_A547706B59859B9E	gn_ckfid3	ckfid3	
_A547706C9A959F9E	gn_ckfid4	ckfid4	
_A54770691975979F	gn_ckfie1	ckfie1	
_A547706A59859B9F	gn_ckfie2	ckfie2	
_A547706B99959F9F	gn_ckfie3	ckfie3	
_A547706CDAA5A39F	gn_ckfie4	ckfie4	
_A547706959859BA0	gn_ckfif1	ckfif1	
_A547706A99959FA0	gn_ckfif2	ckfif2	
_A547706BD9A5A3A0	gn_ckfif3	ckfif3	
_A547706C1AB5A7A0	gn_ckfif4	ckfif4	
_6893D337F25A889B	gn_damarus_vidorus	Damarus Vidorus	
_1904989DA6B79C98	gn_daro_carera	Daro Carera	
_A4C7909AE4984C99	gn_egg	蛋	
_5147B877C8B87C7E	gn_fang_cho_lin	Fang Cho Lin	
_E9056F9A627633A1	gn_fi_cha_fuing	Fi Cha Fuing	
_A37860B1A8D76C63	gn_forcio_pani	Forcio Pani	
_24A8D0A71E19146F	gn_forti_amarri	Forti Amarri	
_6C06C869571A88B5	gn_goloris_raeps	Goloris Raeps	
_7E7E5DF328BD0125	gn_goo_kipucka_leader	goo_kipucka_leader	
_AA97DC9B2AF7C893	gn_goo_kitimandib	goo_kitimandib	
_E126BCA05557A87C	gn_goo_mob_code1	goo_mob_code1	
_E126BCA09557A87D	gn_goo_mob_code2	goo_mob_code2	
_E126BCA0D557A87E	gn_goo_mob_code3	goo_mob_code3	
_E126BCA01657A87F	gn_goo_mob_code4	goo_mob_code4	
_E836F0B22A3A98AA	gn_goomaster_boss	goomaster_boss	
_F4EDE7E61E54E2ED	gn_guard_spire_zorai_karavan	guard_spire_zorai_karavan	
_A497908C661854A0	gn_heal	heal	
_6235DAF15B14EA6B	gn_healer_fyros_spire_kami	healer_fyros_spire_kami	
_B7DD1308926C93EF	gn_healer_fyros_spire_karavan	healer_fyros_spire_karavan	
_DD24F6F15B14D267	gn_healer_matis_spire_kami	healer_matis_spire_kami	
_B14D1308118C1BF8	gn_healer_matis_spire_karavan	healer_matis_spire_karavan	
_20BDB7CB9E228EA0	gn_healer_tryker_spire_kami	healer_tryker_spire_kami	
_788C8F387ABB97F5	gn_healer_tryker_spire_karavan	healer_tryker_spire_karavan	
_DFD52AF15B738A5D	gn_healer_zorai_spire_kami	healer_zorai_spire_kami	
_341E13FE0FCB3303	gn_healer_zorai_spire_karavan	healer_zorai_spire_karavan	
_68D7BC9B2A5880AF	gn_hill	hill	
_E9C7A0A1AB4864AE	gn_hole	hole	
_2DB88BB8E1886CB4	gn_horde_barrack_1	horde_barrack_1	
_E6A9DDEDEAB8B4BA	gn_horde_etendard_1	horde_etendard_1	
_E739DCA55768AC6A	gn_horde_tower_1	horde_tower_1	
_670648C9E9A990A6	gn_irolus_vadagaan	Irolus Vadagaan	
_6588609F97C77854	gn_kami_device_1	kami_device_1	
_024E05EDA4E9A00D	gn_kami_fighter_base	kami_fighter_base	
_667888A625B48473	gn_kami_hut_1	kami_hut_1	
_F3CC413A310B40CF	gn_kami_landkeeper_200	kami_landkeeper_200	
_EC2F5D09DE16CCA0	gn_kami_patrol_base	kami_patrol_base	
_E315A8AE62D66CB5	gn_kami_tower_1	kami_tower_1	
_85AE391962ED49D5	gn_kami_trooper_code1	kami_trooper_code1	
_85AE391962FD49D6	gn_kami_trooper_code2	kami_trooper_code2	
_85AE3919620D49D7	gn_kami_trooper_code3	kami_trooper_code3	
_85AE3919621D49D8	gn_kami_trooper_code4	kami_trooper_code4	
_64EF9D17DE168CA6	gn_kami_wizard_base	kami_wizard_base	
_6C7B3102E98B9CC0	gn_karavan_barrack_1	karavan_barrack_1	
_E60525F3EA58448C	gn_karavan_device_1	karavan_device_1	
_AD5C61162BDAA4C5	gn_karavan_gateway_1	karavan_gateway_1	
_5CF3421DFCFF4546	gn_karavan_lieutenant_200	karavan_lieutenant_200	
_440B61F12A6E89EB	gn_karavan_medic_base	karavan_medic_base	
_C16D3D7F04103502	gn_karavan_patrol_base	karavan_patrol_base	
_2AE7B3C668FAC0B9	gn_karavan_tower_1	karavan_tower_1	
_48418E61484CD5FA	gn_karavan_trooper_base	karavan_trooper_base	
_5B42466FB36F3159	gn_karavan_trooper_code1	karavan_trooper_code1	
_6E16FC58E805D08F	gn_karavan_wall_1	karavan_wall_1	
_CE36BC9F9929906D	gn_kincherC1	kincherC1	
_4E36BC9F9929906F	gn_kincherC3	kincherC3	
_8F36BC9F99299070	gn_kincherC4	kincherC4	
_9836BC9F99299094	gn_kincherCX	kincherCX	
_69D69CA3627A68A7	gn_kipucka_leader	kipucka_leader	
_D166B4B95E19DC78	gn_kirostaC1	kirostaC1	
_5166B4B95E19DC7A	gn_kirostaC3	kirostaC3	
_9266B4B95E19DC7B	gn_kirostaC4	kirostaC4	
_9B66B4B95E19DC9F	gn_kirostaCX	kirostaCX	
_860D550F25E8D430	gn_kitin_larva_event	kitin_larva_event	
_8975165D89805DF6	gn_kitin_pondeuse_event	kitin_pondeuse_event	
_6813D31FAB098492	gn_ladamis_valoris	Ladamis Valoris	
_69B7145F21F88C7B	gn_lani_lido	Lani Lido	
_D508D89D1BD99C84	gn_lano_fergoto	Lano Fergoto	
_D26774A124679873	gn_lardo_cicci	Lardo Cicci	
_2A4790A0E35593A0	gn_lasini_choci	Lasini Chochi	
_98F7B0AE61C87495	gn_lono_sigrefi	Lono Sigrefi	
_EAB70096E488445E	gn_lorio_malara	Lorio Malara	
_6A98E05DE556EC5C	gn_ma_cho_sung	Ma Cho Sung	
_7F2E35DC0F5448EB	gn_mac_bargan_rochan	Mac Bargan Rochan	
_6AADC52FE1E33441	gn_mac_furdy_soroli	Mac Furdy Solori	
_03FD5DE98C7348F9	gn_mac_liggon_dallen	Mac Liggon Dallen	
_C59E89FD521330F8	gn_mac_silith_noksan	Mac Silith Noksan	
_AA5750AA61A8A486	gn_magic	magic	
_24E53BA7A317349C	gn_malo_canda	Malo Canda	
_A583629AB8A0AD46	gn_maurauder_guard_magic	maurauder_guard_magic	
_A4D3729A3960C14C	gn_maurauder_guard_melee	maurauder_guard_melee	
_65F3629F3980C948	gn_maurauder_guard_range	maurauder_guard_range	
_6E56C8B0E6CAC497	gn_maurauder_hero	maurauder_hero	
_15961F9DE5D9588F	gn_me_balla_soufi	Me Balla Soufi	
_9AD6D0B1DAC49498	gn_ming_xi_ying	Ming Xi Ying	
_E7D8DCAC6599BCB1	gn_mirador	mirador	
_D97394995F32A0B7	gn_mong_chi_sa	Mong Chi Sa	
_239660A8A629DCAF	gn_mora_falari	Mora Falari	
_D6E7ACA76AB8C891	gn_morio_lario	Morio Lario	
_ABD8B8AAA5C77FB1	gn_noriko_suena	Noriko Suena	
_1E92FBAAEB0900AD	gn_o_carlan_tryxi	O'Carlan Tryxi	
_22B2E4622BD9C8A5	gn_o_lormy_berran	O'Lormy Berran	
_2B08F887E9F67BC7	gn_ordis_nirosis	Ordis Nirosis	
_EDC7F4B4E799C4C3	gn_prisonner	囚犯	
_6218888FEDD9D0BF	gn_queen_guard	queen_guard	
_E93758B26688E88A	gn_range	range	
_EBD8689B2605C0B4	gn_relaus_xogips	Relaus Xogips	
_DF85227CF9FF4D50	gn_strangers_welcomer_t1	strangers_welcomer_t1	
_AE48FC9BAB28ACA1	gn_target	罐子	
_89B23A7289BD810B	gn_tcm_chlorogoo_patrol	tcm_chlorogoo_patrol	
_A2167AE198E30288	gn_tcm_chlorogoo_prisonner	tcm_chlorogoo_prisonner	
_ECB1BD03707664AA	gn_tcm_master_dummy	tcm_master_dummy	
_0EE1327C0EEC7915	gn_tcm_trooper_training	tcm_trooper_training	
_ED3773B127B768AC	gn_tini_solni	Tini Solni	
_EC359769684A0CC9	gn_tower_1	tower_1	
_246980B16B6A44B6	gn_tower_event	tower_event	
_2D47AC992909F8B0	gn_tower_kami	tower_kami	
_6AE9A8AC6608D0B0	gn_tower_karavan	tower_karavan	
_EA8B751DEA9A9CC2	gn_traitre_corsaire	traitre_corsaire	
_98529AC61B56E2A6	gn_warmap_marauder_chief_250	warmap_marauder_chief_250	
_9E91C57590462E70	gn_warmap_marauder_hero_200	warmap_marauder_hero_200	
_A66727F41609A666	gn_warmap_marauder_leader_200	warmap_marauder_leader_200	
_A0194FC520244E98	gn_warrior_fyros_spire_kami	warrior_fyros_spire_kami	
_778A1B4DBAECA304	gn_warrior_fyros_spire_karavan	warrior_fyros_spire_karavan	
_24194FC520645E68	gn_warrior_matis_spire_kami	warrior_matis_spire_kami	
_398A034FB4FCABEC	gn_warrior_matis_spire_karavan	warrior_matis_spire_karavan	
_7E29B7E059186A00	gn_warrior_tryker_spire_kami	warrior_tryker_spire_kami	
_F8618065F86CC7FE	gn_warrior_tryker_spire_karavan	warrior_tryker_spire_karavan	
_AA194FC51C644E84	gn_warrior_zorai_spire_kami	warrior_zorai_spire_kami	
_7CE9E34DB54DA3FA	gn_warrior_zorai_spire_karavan	warrior_zorai_spire_karavan	
_692A94AC2DF9D0BE	gn_watchtower	瞭望塔	
_E39398B3DFF79CA9	gn_xala_rokian	Xala Rokian	
_64A3A8A0E3266FA7	gn_xan_mi_chong	Xan Mi Chong	
_6346E4BE66327FA9	gn_xao_tun	Xao Tun	
_ECE65BB9E717EC5D	gn_xeim_wi_lo	Xeim Wi Lo	
_190784CA6979305A	gn_magicpanel	魔法面板	
_3D6E641B66F0C369	gn_foragepanel	采集面板	
_574755C6ECC96858	gn_fightpanel	战斗面板	
_03793DC630696470	gn_craftpanel	制造面板	
_810DF59AC3E83012	office_tourisme_f	Pyr 旅游向导	
_5DA3AE903F0A15D4	office_tourisme_m	Yrkanis 旅游向导	
_D993BE9FBD2DC588	office_tourisme_t	Fairhaven 旅游向导	
_810D7AAE40883012	office_tourisme_z	Zora 旅游向导	
_5479EC8969F54E6B	cwmf03_bandit	Avalae 强盗	
_AC29E4FE53F5165E	cwzf03_goo	受感染 Ragus	
_59E9E4ACEAE863BF	cwff03_termit	白蚁丘	
_ABC877AE9E64B34B	cwff03_goari	产卵的 Goari	
_286786B1A3D888AC	stele_epee_bois	石碑	
_6D7079069A6AE508	corsaire_dechu_coffer	海盗宝箱	
_13A4529EB7A07482	kef0904observer100	北湖观察者 (1)	
_5FB8B6B91D8A7DB0	kef0904observer150	高塔群观察者 (2)	
_06FDE3E3A46CE026	kef0904observer200	龙脊观察者 (3)	
_367AAFB1A918F404	kef0904observer210	奔岭观察者 (4)	
_957BA930A758DC04	kef0904observer250	烈焰森林观察者 (5)	
_A2C3F2BEB998E7DA	kef0904observer260	焦土走廊观察者 (6)	
_8D0516CD4B9323BF	kem0904observer100	崛起之地观察者 (1)	
_3DF6BF3A9D57762E	kem0904observer150	Torbak 径丘观察者 (2)	
_078B7340248958DF	kem0904observer200	小丘观察者 (3)	
_2B8EB867EBACF229	kem0904observer210	双图腾瀑布观察者 (4)	
_46C820287320E968	kem0904observer250	困惑之林观察者 (5)	
_A533FABADE5A85DD	kem0904observer260	西林观察者 (6)	
_23932F3E63103A6A	ket0904observer100	女巫小湾观察者 (1)	
_A7185AC75C29CD9B	ket0904observer150	静水观察者 (2)	
_671A9607D8A801DC	ket0904observer200	双峰观察者 (3)	
_11FE185565BD9161	ket0904observer210	墓园步道观察者 (4)	
_218CBB0DDA7848CB	ket0904observer250	Loria 池塘观察者 (5)	
_EB43F3FC07B9350A	ket0904observer260	静谧之穴观察者 (6)	
_D4851E97F8708C82	kez0904observer100	Sai-Shun 观察者 (1)	
_8B4B7BE0234BD5B3	kez0904observer150	Kincher 拱门观察者 (2)	
_9521C99DBE21D797	kez0904observer200	Gu-Qin 观察者 (3)	
_884F502EF77CE13B	kez0904observer210	希望小谷观察者 (4)	
_7493CF045859B8A2	kez0904observer250	失落之谷观察者 (5)	
_E8007F8774ADE278	kez0904observer260	绝望之岬观察者 (6)	
_0240250D47ED1404	fct_dynastic_merchant	王朝商人	
_FFEFE5912232C840	fct_federal_merchant	联邦商人	
_82B01B0EEC07D001	fct_imperial_merchant	帝国商人	
_1CF36CAE23B9BCC5	fct_royal_merchant	王室商人	
_A5F9146E2CEAF8AC	gn_autel	祭坛	
_A0D75C1A6ACA1CCB	fct_tryker_governor	Tryker 总督	
_72F86E8F01BBC5F9	fct_fyros_emperor	Fyros 皇帝	Fyros 女皇
_9361C9FFE8164799	fct_matis_king	Matis 国王	Matis 女王
_C11D94848FDAEC96	fct_zorai_grand_sage	Zoraï 大贤者	
_23AA7CAC6CD8BC8E	fct_chronicler	编年史官	
_2AE92CA8D936DCAE	fct_royal_adviser	王室顾问	
_65D7608B191BC0C3	fct_matis_minstrel	Matis 吟游诗人	
_E2FA2498E2F827B8	fct_matis_herena	Matis Herena	
_C2D0957502FFFCFF	fct_matis_prince	Matis 王子	Matis 公主
_E92BDCB062D600B2	fct_fyros_senator	Fyros 元老	
_FFE0E91CF99A6109	fct_imperial_alchemist	帝国炼金术士	
_43B0F56E04BFBCF1	fct_fyros_prince	Fyros 王子	Fyros 公主
_8E8622613B4C95FB	fct_tryker_vice_governor	Tryker 副总督	Tryker 女副总督
_0EC31CA7E46994AE	fct_zorai_sage	Zoraï 贤者	
_9F73B8B5690B94A1	fct_marauder_scout	劫掠者斥候	
_9B7380A5645A3CA6	fct_marauder_chief	劫掠者头目	
_E14B80C29F7BB0BD	fct_spy	间谍	
_A064353AF0B9B1FE	Title00050	屠夫学徒	屠夫学徒
_B009174F0DE2AEA1	Title00051	屠夫	屠夫
_61362D40AF28C90C	Title00052	花匠学徒	花匠学徒
_2CB82F5111D3EEAB	Title00053	花匠	花匠
_A57FE30530299E47	Title00054	挑水工学徒	挑水工学徒
_478F749FC867F76F	Title00055	挑水工	挑水工
_5B37A8849FA2AB0A	Title00056	磁性制图师学徒	磁性制图师学徒
_57D0EE89488C2D65	Title00057	磁性制图师	磁性制图师
_E0F3C25ED1AFFD3A	Title00058	工具匠学徒	工具匠学徒
_A709CB55DAE6D397	Title00059	工具匠	工具匠
_E364652BB3B8F1FE	Title00060	医师学徒	医师学徒
_6B0957500DB3E2A0	Title00061	医师	医师
_E4346A69D5F0BD44	Title00062	幼虫采集者学徒	幼虫采集者学徒
_2288D7715C07078C	Title00063	幼虫采集者	幼虫采集者
_3576D67D5422CE83	Title00064	卷轴匠学徒	卷轴匠学徒
_A7F8AF665F5577AA	Title00065	卷轴匠	卷轴匠
_703912893FD2B1F6	fyros_rpjob_herbihunter_title	屠夫大师	
_80C0F50BDBD2352A	matis_rpjob_florist_title	花匠大师	
